Total Nacional;Comunidades y Ciudades Autónomas;Provincias;País de nacionalidad;Edad (hasta 100 y más);Sexo;Periodo;Total
Total Nacional;01 Andalucía;21 Huelva;Serbia y Montenegro;Todas las edades;Total;1 de enero de 2019;""
Total Nacional;01 Andalucía;21 Huelva;Suiza;Todas las edades;Total;1 de enero de 2019;42
Total Nacional;01 Andalucía;21 Huelva;Turquía;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;01 Andalucía;21 Huelva;Ucrania;Todas las edades;Total;1 de enero de 2019;993
Total Nacional;01 Andalucía;21 Huelva;Resto de Nacionalidades Europeas;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;21 Huelva;De Africa;Todas las edades;Total;1 de enero de 2019;15.541
Total Nacional;01 Andalucía;21 Huelva;Angola;Todas las edades;Total;1 de enero de 2019;17
Total Nacional;01 Andalucía;21 Huelva;Argelia;Todas las edades;Total;1 de enero de 2019;551
Total Nacional;01 Andalucía;21 Huelva;Benin;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;01 Andalucía;21 Huelva;Burkina Faso;Todas las edades;Total;1 de enero de 2019;22
Total Nacional;01 Andalucía;21 Huelva;Cabo Verde;Todas las edades;Total;1 de enero de 2019;7
Total Nacional;01 Andalucía;21 Huelva;Camerún;Todas las edades;Total;1 de enero de 2019;38
Total Nacional;01 Andalucía;21 Huelva;Congo;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;01 Andalucía;21 Huelva;Costa de Marfil;Todas las edades;Total;1 de enero de 2019;94
Total Nacional;01 Andalucía;21 Huelva;Egipto;Todas las edades;Total;1 de enero de 2019;11
Total Nacional;01 Andalucía;21 Huelva;Etiopía;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;01 Andalucía;21 Huelva;Gambia;Todas las edades;Total;1 de enero de 2019;78
Total Nacional;01 Andalucía;21 Huelva;Ghana;Todas las edades;Total;1 de enero de 2019;152
Total Nacional;01 Andalucía;21 Huelva;Guinea;Todas las edades;Total;1 de enero de 2019;190
Total Nacional;01 Andalucía;21 Huelva;Guinea Ecuatorial;Todas las edades;Total;1 de enero de 2019;31
Total Nacional;01 Andalucía;21 Huelva;Guinea-Bissau;Todas las edades;Total;1 de enero de 2019;18
Total Nacional;01 Andalucía;21 Huelva;Kenia;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;01 Andalucía;21 Huelva;Liberia;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;01 Andalucía;21 Huelva;Mali;Todas las edades;Total;1 de enero de 2019;1.822
Total Nacional;01 Andalucía;21 Huelva;Marruecos;Todas las edades;Total;1 de enero de 2019;11.468
Total Nacional;01 Andalucía;21 Huelva;Mauritania;Todas las edades;Total;1 de enero de 2019;60
Total Nacional;01 Andalucía;21 Huelva;Nigeria;Todas las edades;Total;1 de enero de 2019;137
Total Nacional;01 Andalucía;21 Huelva;República Democrática del Congo;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;01 Andalucía;21 Huelva;Senegal;Todas las edades;Total;1 de enero de 2019;801
Total Nacional;01 Andalucía;21 Huelva;Sierra Leona;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;01 Andalucía;21 Huelva;Sudáfrica;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;01 Andalucía;21 Huelva;Togo;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;21 Huelva;Túnez;Todas las edades;Total;1 de enero de 2019;7
Total Nacional;01 Andalucía;21 Huelva;Resto de Nacionalidades Africanas;Todas las edades;Total;1 de enero de 2019;21
Total Nacional;01 Andalucía;21 Huelva;De América;Todas las edades;Total;1 de enero de 2019;3.350
Total Nacional;01 Andalucía;21 Huelva;De Centro América y Caribe;Todas las edades;Total;1 de enero de 2019;750
Total Nacional;01 Andalucía;21 Huelva;Costa Rica;Todas las edades;Total;1 de enero de 2019;21
Total Nacional;01 Andalucía;21 Huelva;Cuba;Todas las edades;Total;1 de enero de 2019;160
Total Nacional;01 Andalucía;21 Huelva;Dominica;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;21 Huelva;El Salvador;Todas las edades;Total;1 de enero de 2019;51
Total Nacional;01 Andalucía;21 Huelva;Guatemala;Todas las edades;Total;1 de enero de 2019;23
Total Nacional;01 Andalucía;21 Huelva;Honduras;Todas las edades;Total;1 de enero de 2019;50
Total Nacional;01 Andalucía;21 Huelva;Nicaragua;Todas las edades;Total;1 de enero de 2019;308
Total Nacional;01 Andalucía;21 Huelva;Panamá;Todas las edades;Total;1 de enero de 2019;9
Total Nacional;01 Andalucía;21 Huelva;República Dominicana;Todas las edades;Total;1 de enero de 2019;125
Total Nacional;01 Andalucía;21 Huelva;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2019;3
Total Nacional;01 Andalucía;21 Huelva;De América del Norte;Todas las edades;Total;1 de enero de 2019;187
Total Nacional;01 Andalucía;21 Huelva;Canadá;Todas las edades;Total;1 de enero de 2019;21
Total Nacional;01 Andalucía;21 Huelva;Estados Unidos de América;Todas las edades;Total;1 de enero de 2019;67
Total Nacional;01 Andalucía;21 Huelva;México;Todas las edades;Total;1 de enero de 2019;99
Total Nacional;01 Andalucía;21 Huelva;De Sudamérica;Todas las edades;Total;1 de enero de 2019;2.413
Total Nacional;01 Andalucía;21 Huelva;Argentina;Todas las edades;Total;1 de enero de 2019;130
Total Nacional;01 Andalucía;21 Huelva;Bolivia;Todas las edades;Total;1 de enero de 2019;159
Total Nacional;01 Andalucía;21 Huelva;Brasil;Todas las edades;Total;1 de enero de 2019;450
Total Nacional;01 Andalucía;21 Huelva;Chile;Todas las edades;Total;1 de enero de 2019;46
Total Nacional;01 Andalucía;21 Huelva;Colombia;Todas las edades;Total;1 de enero de 2019;713
Total Nacional;01 Andalucía;21 Huelva;Ecuador;Todas las edades;Total;1 de enero de 2019;297
Total Nacional;01 Andalucía;21 Huelva;Paraguay;Todas las edades;Total;1 de enero de 2019;69
Total Nacional;01 Andalucía;21 Huelva;Perú;Todas las edades;Total;1 de enero de 2019;137
Total Nacional;01 Andalucía;21 Huelva;Uruguay;Todas las edades;Total;1 de enero de 2019;39
Total Nacional;01 Andalucía;21 Huelva;Venezuela;Todas las edades;Total;1 de enero de 2019;373
Total Nacional;01 Andalucía;21 Huelva;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;21 Huelva;De Asia;Todas las edades;Total;1 de enero de 2019;1.207
Total Nacional;01 Andalucía;21 Huelva;Arabia Saudí;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;21 Huelva;Bangladesh;Todas las edades;Total;1 de enero de 2019;25
Total Nacional;01 Andalucía;21 Huelva;China;Todas las edades;Total;1 de enero de 2019;852
Total Nacional;01 Andalucía;21 Huelva;Corea;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;01 Andalucía;21 Huelva;Filipinas;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;01 Andalucía;21 Huelva;India;Todas las edades;Total;1 de enero de 2019;90
Total Nacional;01 Andalucía;21 Huelva;Indonesia;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;01 Andalucía;21 Huelva;Irán;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;01 Andalucía;21 Huelva;Iraq;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;21 Huelva;Israel;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;01 Andalucía;21 Huelva;Japón;Todas las edades;Total;1 de enero de 2019;7
Total Nacional;01 Andalucía;21 Huelva;Jordania;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;01 Andalucía;21 Huelva;Kazajstán;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;01 Andalucía;21 Huelva;Líbano;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;21 Huelva;Nepal;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;21 Huelva;Pakistán;Todas las edades;Total;1 de enero de 2019;148
Total Nacional;01 Andalucía;21 Huelva;Siria;Todas las edades;Total;1 de enero de 2019;22
Total Nacional;01 Andalucía;21 Huelva;Tailandia;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;01 Andalucía;21 Huelva;Vietnam;Todas las edades;Total;1 de enero de 2019;16
Total Nacional;01 Andalucía;21 Huelva;Resto de Nacionalidades Asiáticas;Todas las edades;Total;1 de enero de 2019;31
Total Nacional;01 Andalucía;21 Huelva;De Oceanía;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;01 Andalucía;21 Huelva;Australia;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;01 Andalucía;21 Huelva;Nueva Zelanda;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;01 Andalucía;21 Huelva;Resto de Nacionalidades de Oceanía;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;01 Andalucía;21 Huelva;Apátridas;Todas las edades;Total;1 de enero de 2019;8
Total Nacional;01 Andalucía;23 Jaén;Extranjera;Todas las edades;Total;1 de enero de 2019;15.372
Total Nacional;01 Andalucía;23 Jaén;Europa (sin España);Todas las edades;Total;1 de enero de 2019;4.346
Total Nacional;01 Andalucía;23 Jaén;Alemania;Todas las edades;Total;1 de enero de 2019;113
Total Nacional;01 Andalucía;23 Jaén;Austria;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;01 Andalucía;23 Jaén;Bélgica;Todas las edades;Total;1 de enero de 2019;37
Total Nacional;01 Andalucía;23 Jaén;Bulgaria;Todas las edades;Total;1 de enero de 2019;142
Total Nacional;01 Andalucía;23 Jaén;Chipre;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;23 Jaén;Croacia;Todas las edades;Total;1 de enero de 2019;7
Total Nacional;01 Andalucía;23 Jaén;Dinamarca;Todas las edades;Total;1 de enero de 2019;8
Total Nacional;01 Andalucía;23 Jaén;Eslovenia;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;01 Andalucía;23 Jaén;Estonia;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;01 Andalucía;23 Jaén;Finlandia;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;01 Andalucía;23 Jaén;Francia;Todas las edades;Total;1 de enero de 2019;162
Total Nacional;01 Andalucía;23 Jaén;Grecia;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;01 Andalucía;23 Jaén;Hungría;Todas las edades;Total;1 de enero de 2019;16
Total Nacional;01 Andalucía;23 Jaén;Irlanda;Todas las edades;Total;1 de enero de 2019;45
Total Nacional;01 Andalucía;23 Jaén;Italia;Todas las edades;Total;1 de enero de 2019;180
Total Nacional;01 Andalucía;23 Jaén;Letonia;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;01 Andalucía;23 Jaén;Lituania;Todas las edades;Total;1 de enero de 2019;35
Total Nacional;01 Andalucía;23 Jaén;Luxemburgo;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;23 Jaén;Malta;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;01 Andalucía;23 Jaén;Países Bajos;Todas las edades;Total;1 de enero de 2019;54
Total Nacional;01 Andalucía;23 Jaén;Polonia;Todas las edades;Total;1 de enero de 2019;81
Total Nacional;01 Andalucía;23 Jaén;Portugal;Todas las edades;Total;1 de enero de 2019;116
Total Nacional;01 Andalucía;23 Jaén;República Checa;Todas las edades;Total;1 de enero de 2019;11
Total Nacional;01 Andalucía;23 Jaén;República Eslovaca;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;01 Andalucía;23 Jaén;Rumanía;Todas las edades;Total;1 de enero de 2019;2.108
Total Nacional;01 Andalucía;23 Jaén;Suecia;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;01 Andalucía;23 Jaén;Albania;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;01 Andalucía;23 Jaén;Andorra;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;01 Andalucía;23 Jaén;Armenia;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;01 Andalucía;23 Jaén;Belarús;Todas las edades;Total;1 de enero de 2019;24
Total Nacional;01 Andalucía;23 Jaén;Bosnia y Herzegovina;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;01 Andalucía;23 Jaén;Georgia;Todas las edades;Total;1 de enero de 2019;6
Total Nacional;01 Andalucía;23 Jaén;Islandia;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;23 Jaén;Liechtenstein;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;23 Jaén;Macedonia del Norte;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;01 Andalucía;23 Jaén;Moldavia;Todas las edades;Total;1 de enero de 2019;21
Total Nacional;01 Andalucía;23 Jaén;Noruega;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;01 Andalucía;23 Jaén;Reino Unido;Todas las edades;Total;1 de enero de 2019;683
Total Nacional;01 Andalucía;23 Jaén;Rusia;Todas las edades;Total;1 de enero de 2019;250
Total Nacional;01 Andalucía;23 Jaén;Serbia;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;01 Andalucía;23 Jaén;Serbia y Montenegro;Todas las edades;Total;1 de enero de 2019;""
Total Nacional;01 Andalucía;23 Jaén;Suiza;Todas las edades;Total;1 de enero de 2019;17
Total Nacional;01 Andalucía;23 Jaén;Turquía;Todas las edades;Total;1 de enero de 2019;9
Total Nacional;01 Andalucía;23 Jaén;Ucrania;Todas las edades;Total;1 de enero de 2019;168
Total Nacional;01 Andalucía;23 Jaén;Resto de Nacionalidades Europeas;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;01 Andalucía;23 Jaén;De Africa;Todas las edades;Total;1 de enero de 2019;6.594
Total Nacional;01 Andalucía;23 Jaén;Angola;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;01 Andalucía;23 Jaén;Argelia;Todas las edades;Total;1 de enero de 2019;532
Total Nacional;01 Andalucía;23 Jaén;Benin;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;23 Jaén;Burkina Faso;Todas las edades;Total;1 de enero de 2019;15
Total Nacional;01 Andalucía;23 Jaén;Cabo Verde;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;01 Andalucía;23 Jaén;Camerún;Todas las edades;Total;1 de enero de 2019;16
Total Nacional;01 Andalucía;23 Jaén;Congo;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;01 Andalucía;23 Jaén;Costa de Marfil;Todas las edades;Total;1 de enero de 2019;20
Total Nacional;01 Andalucía;23 Jaén;Egipto;Todas las edades;Total;1 de enero de 2019;8
Total Nacional;01 Andalucía;23 Jaén;Etiopía;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;01 Andalucía;23 Jaén;Gambia;Todas las edades;Total;1 de enero de 2019;65
Total Nacional;01 Andalucía;23 Jaén;Ghana;Todas las edades;Total;1 de enero de 2019;16
Total Nacional;01 Andalucía;23 Jaén;Guinea;Todas las edades;Total;1 de enero de 2019;46
Total Nacional;01 Andalucía;23 Jaén;Guinea Ecuatorial;Todas las edades;Total;1 de enero de 2019;43
Total Nacional;01 Andalucía;23 Jaén;Guinea-Bissau;Todas las edades;Total;1 de enero de 2019;10
Total Nacional;01 Andalucía;23 Jaén;Kenia;Todas las edades;Total;1 de enero de 2019;9
Total Nacional;01 Andalucía;23 Jaén;Liberia;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;23 Jaén;Mali;Todas las edades;Total;1 de enero de 2019;308
Total Nacional;01 Andalucía;23 Jaén;Marruecos;Todas las edades;Total;1 de enero de 2019;4.905
Total Nacional;01 Andalucía;23 Jaén;Mauritania;Todas las edades;Total;1 de enero de 2019;62
Total Nacional;01 Andalucía;23 Jaén;Nigeria;Todas las edades;Total;1 de enero de 2019;41
Total Nacional;01 Andalucía;23 Jaén;República Democrática del Congo;Todas las edades;Total;1 de enero de 2019;1
Total Nacional;01 Andalucía;23 Jaén;Senegal;Todas las edades;Total;1 de enero de 2019;427
Total Nacional;01 Andalucía;23 Jaén;Sierra Leona;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;23 Jaén;Sudáfrica;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;01 Andalucía;23 Jaén;Togo;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;23 Jaén;Túnez;Todas las edades;Total;1 de enero de 2019;11
Total Nacional;01 Andalucía;23 Jaén;Resto de Nacionalidades Africanas;Todas las edades;Total;1 de enero de 2019;48
Total Nacional;01 Andalucía;23 Jaén;De América;Todas las edades;Total;1 de enero de 2019;2.946
Total Nacional;01 Andalucía;23 Jaén;De Centro América y Caribe;Todas las edades;Total;1 de enero de 2019;612
Total Nacional;01 Andalucía;23 Jaén;Costa Rica;Todas las edades;Total;1 de enero de 2019;15
Total Nacional;01 Andalucía;23 Jaén;Cuba;Todas las edades;Total;1 de enero de 2019;108
Total Nacional;01 Andalucía;23 Jaén;Dominica;Todas las edades;Total;1 de enero de 2019;5
Total Nacional;01 Andalucía;23 Jaén;El Salvador;Todas las edades;Total;1 de enero de 2019;35
Total Nacional;01 Andalucía;23 Jaén;Guatemala;Todas las edades;Total;1 de enero de 2019;23
Total Nacional;01 Andalucía;23 Jaén;Honduras;Todas las edades;Total;1 de enero de 2019;169
Total Nacional;01 Andalucía;23 Jaén;Nicaragua;Todas las edades;Total;1 de enero de 2019;33
Total Nacional;01 Andalucía;23 Jaén;Panamá;Todas las edades;Total;1 de enero de 2019;2
Total Nacional;01 Andalucía;23 Jaén;República Dominicana;Todas las edades;Total;1 de enero de 2019;208
Total Nacional;01 Andalucía;23 Jaén;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2019;14
Total Nacional;01 Andalucía;23 Jaén;De América del Norte;Todas las edades;Total;1 de enero de 2019;167
Total Nacional;01 Andalucía;23 Jaén;Canadá;Todas las edades;Total;1 de enero de 2019;4
Total Nacional;01 Andalucía;23 Jaén;Estados Unidos de América;Todas las edades;Total;1 de enero de 2019;61
Total Nacional;01 Andalucía;23 Jaén;México;Todas las edades;Total;1 de enero de 2019;102
Total Nacional;01 Andalucía;23 Jaén;De Sudamérica;Todas las edades;Total;1 de enero de 2019;2.167
Total Nacional;01 Andalucía;23 Jaén;Argentina;Todas las edades;Total;1 de enero de 2019;175
Total Nacional;01 Andalucía;23 Jaén;Bolivia;Todas las edades;Total;1 de enero de 2019;185
Total Nacional;01 Andalucía;23 Jaén;Brasil;Todas las edades;Total;1 de enero de 2019;257
Total Nacional;01 Andalucía;23 Jaén;Chile;Todas las edades;Total;1 de enero de 2019;45
Total Nacional;01 Andalucía;23 Jaén;Colombia;Todas las edades;Total;1 de enero de 2019;613
Total Nacional;01 Andalucía;23 Jaén;Ecuador;Todas las edades;Total;1 de enero de 2019;279
Total Nacional;01 Andalucía;23 Jaén;Paraguay;Todas las edades;Total;1 de enero de 2019;169
Total Nacional;01 Andalucía;23 Jaén;Perú;Todas las edades;Total;1 de enero de 2019;158
Total Nacional;01 Andalucía;23 Jaén;Uruguay;Todas las edades;Total;1 de enero de 2019;36
Total Nacional;01 Andalucía;23 Jaén;Venezuela;Todas las edades;Total;1 de enero de 2019;250
Total Nacional;01 Andalucía;23 Jaén;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2019;0
Total Nacional;01 Andalucía;23 Jaén;De Asia;Todas las edades;Total;1 de enero de 2019;1.447
