Total Nacional;Comunidades y Ciudades Autónomas;Provincias;País de nacionalidad;Edad (hasta 100 y más);Sexo;Periodo;Total
Total Nacional;12 Galicia;36 Pontevedra;Rumanía;Todas las edades;Total;1 de enero de 2014;2.947
Total Nacional;12 Galicia;36 Pontevedra;Suecia;Todas las edades;Total;1 de enero de 2014;33
Total Nacional;12 Galicia;36 Pontevedra;Albania;Todas las edades;Total;1 de enero de 2014;32
Total Nacional;12 Galicia;36 Pontevedra;Andorra;Todas las edades;Total;1 de enero de 2014;15
Total Nacional;12 Galicia;36 Pontevedra;Armenia;Todas las edades;Total;1 de enero de 2014;22
Total Nacional;12 Galicia;36 Pontevedra;Belarús;Todas las edades;Total;1 de enero de 2014;13
Total Nacional;12 Galicia;36 Pontevedra;Bosnia y Herzegovina;Todas las edades;Total;1 de enero de 2014;11
Total Nacional;12 Galicia;36 Pontevedra;Georgia;Todas las edades;Total;1 de enero de 2014;6
Total Nacional;12 Galicia;36 Pontevedra;Islandia;Todas las edades;Total;1 de enero de 2014;5
Total Nacional;12 Galicia;36 Pontevedra;Liechtenstein;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;12 Galicia;36 Pontevedra;Macedonia del Norte;Todas las edades;Total;1 de enero de 2014;4
Total Nacional;12 Galicia;36 Pontevedra;Moldavia;Todas las edades;Total;1 de enero de 2014;47
Total Nacional;12 Galicia;36 Pontevedra;Noruega;Todas las edades;Total;1 de enero de 2014;17
Total Nacional;12 Galicia;36 Pontevedra;Reino Unido;Todas las edades;Total;1 de enero de 2014;545
Total Nacional;12 Galicia;36 Pontevedra;Rusia;Todas las edades;Total;1 de enero de 2014;207
Total Nacional;12 Galicia;36 Pontevedra;Serbia;Todas las edades;Total;1 de enero de 2014;11
Total Nacional;12 Galicia;36 Pontevedra;Serbia y Montenegro;Todas las edades;Total;1 de enero de 2014;""
Total Nacional;12 Galicia;36 Pontevedra;Suiza;Todas las edades;Total;1 de enero de 2014;79
Total Nacional;12 Galicia;36 Pontevedra;Turquía;Todas las edades;Total;1 de enero de 2014;16
Total Nacional;12 Galicia;36 Pontevedra;Ucrania;Todas las edades;Total;1 de enero de 2014;182
Total Nacional;12 Galicia;36 Pontevedra;Resto de Nacionalidades Europeas;Todas las edades;Total;1 de enero de 2014;1
Total Nacional;12 Galicia;36 Pontevedra;De Africa;Todas las edades;Total;1 de enero de 2014;4.900
Total Nacional;12 Galicia;36 Pontevedra;Angola;Todas las edades;Total;1 de enero de 2014;48
Total Nacional;12 Galicia;36 Pontevedra;Argelia;Todas las edades;Total;1 de enero de 2014;269
Total Nacional;12 Galicia;36 Pontevedra;Benin;Todas las edades;Total;1 de enero de 2014;3
Total Nacional;12 Galicia;36 Pontevedra;Burkina Faso;Todas las edades;Total;1 de enero de 2014;3
Total Nacional;12 Galicia;36 Pontevedra;Cabo Verde;Todas las edades;Total;1 de enero de 2014;22
Total Nacional;12 Galicia;36 Pontevedra;Camerún;Todas las edades;Total;1 de enero de 2014;15
Total Nacional;12 Galicia;36 Pontevedra;Congo;Todas las edades;Total;1 de enero de 2014;10
Total Nacional;12 Galicia;36 Pontevedra;Costa de Marfil;Todas las edades;Total;1 de enero de 2014;9
Total Nacional;12 Galicia;36 Pontevedra;Egipto;Todas las edades;Total;1 de enero de 2014;8
Total Nacional;12 Galicia;36 Pontevedra;Etiopía;Todas las edades;Total;1 de enero de 2014;6
Total Nacional;12 Galicia;36 Pontevedra;Gambia;Todas las edades;Total;1 de enero de 2014;11
Total Nacional;12 Galicia;36 Pontevedra;Ghana;Todas las edades;Total;1 de enero de 2014;559
Total Nacional;12 Galicia;36 Pontevedra;Guinea;Todas las edades;Total;1 de enero de 2014;18
Total Nacional;12 Galicia;36 Pontevedra;Guinea Ecuatorial;Todas las edades;Total;1 de enero de 2014;32
Total Nacional;12 Galicia;36 Pontevedra;Guinea-Bissau;Todas las edades;Total;1 de enero de 2014;4
Total Nacional;12 Galicia;36 Pontevedra;Kenia;Todas las edades;Total;1 de enero de 2014;14
Total Nacional;12 Galicia;36 Pontevedra;Liberia;Todas las edades;Total;1 de enero de 2014;4
Total Nacional;12 Galicia;36 Pontevedra;Mali;Todas las edades;Total;1 de enero de 2014;10
Total Nacional;12 Galicia;36 Pontevedra;Marruecos;Todas las edades;Total;1 de enero de 2014;2.556
Total Nacional;12 Galicia;36 Pontevedra;Mauritania;Todas las edades;Total;1 de enero de 2014;29
Total Nacional;12 Galicia;36 Pontevedra;Nigeria;Todas las edades;Total;1 de enero de 2014;258
Total Nacional;12 Galicia;36 Pontevedra;República Democrática del Congo;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;12 Galicia;36 Pontevedra;Senegal;Todas las edades;Total;1 de enero de 2014;890
Total Nacional;12 Galicia;36 Pontevedra;Sierra Leona;Todas las edades;Total;1 de enero de 2014;21
Total Nacional;12 Galicia;36 Pontevedra;Sudáfrica;Todas las edades;Total;1 de enero de 2014;11
Total Nacional;12 Galicia;36 Pontevedra;Togo;Todas las edades;Total;1 de enero de 2014;9
Total Nacional;12 Galicia;36 Pontevedra;Túnez;Todas las edades;Total;1 de enero de 2014;13
Total Nacional;12 Galicia;36 Pontevedra;Resto de Nacionalidades Africanas;Todas las edades;Total;1 de enero de 2014;68
Total Nacional;12 Galicia;36 Pontevedra;De América;Todas las edades;Total;1 de enero de 2014;13.044
Total Nacional;12 Galicia;36 Pontevedra;De Centro América y Caribe;Todas las edades;Total;1 de enero de 2014;1.666
Total Nacional;12 Galicia;36 Pontevedra;Costa Rica;Todas las edades;Total;1 de enero de 2014;7
Total Nacional;12 Galicia;36 Pontevedra;Cuba;Todas las edades;Total;1 de enero de 2014;659
Total Nacional;12 Galicia;36 Pontevedra;Dominica;Todas las edades;Total;1 de enero de 2014;5
Total Nacional;12 Galicia;36 Pontevedra;El Salvador;Todas las edades;Total;1 de enero de 2014;17
Total Nacional;12 Galicia;36 Pontevedra;Guatemala;Todas las edades;Total;1 de enero de 2014;109
Total Nacional;12 Galicia;36 Pontevedra;Honduras;Todas las edades;Total;1 de enero de 2014;72
Total Nacional;12 Galicia;36 Pontevedra;Nicaragua;Todas las edades;Total;1 de enero de 2014;120
Total Nacional;12 Galicia;36 Pontevedra;Panamá;Todas las edades;Total;1 de enero de 2014;16
Total Nacional;12 Galicia;36 Pontevedra;República Dominicana;Todas las edades;Total;1 de enero de 2014;655
Total Nacional;12 Galicia;36 Pontevedra;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2014;6
Total Nacional;12 Galicia;36 Pontevedra;De América del Norte;Todas las edades;Total;1 de enero de 2014;551
Total Nacional;12 Galicia;36 Pontevedra;Canadá;Todas las edades;Total;1 de enero de 2014;17
Total Nacional;12 Galicia;36 Pontevedra;Estados Unidos de América;Todas las edades;Total;1 de enero de 2014;287
Total Nacional;12 Galicia;36 Pontevedra;México;Todas las edades;Total;1 de enero de 2014;247
Total Nacional;12 Galicia;36 Pontevedra;De Sudamérica;Todas las edades;Total;1 de enero de 2014;10.827
Total Nacional;12 Galicia;36 Pontevedra;Argentina;Todas las edades;Total;1 de enero de 2014;1.244
Total Nacional;12 Galicia;36 Pontevedra;Bolivia;Todas las edades;Total;1 de enero de 2014;411
Total Nacional;12 Galicia;36 Pontevedra;Brasil;Todas las edades;Total;1 de enero de 2014;2.831
Total Nacional;12 Galicia;36 Pontevedra;Chile;Todas las edades;Total;1 de enero de 2014;179
Total Nacional;12 Galicia;36 Pontevedra;Colombia;Todas las edades;Total;1 de enero de 2014;1.904
Total Nacional;12 Galicia;36 Pontevedra;Ecuador;Todas las edades;Total;1 de enero de 2014;353
Total Nacional;12 Galicia;36 Pontevedra;Paraguay;Todas las edades;Total;1 de enero de 2014;864
Total Nacional;12 Galicia;36 Pontevedra;Perú;Todas las edades;Total;1 de enero de 2014;888
Total Nacional;12 Galicia;36 Pontevedra;Uruguay;Todas las edades;Total;1 de enero de 2014;1.150
Total Nacional;12 Galicia;36 Pontevedra;Venezuela;Todas las edades;Total;1 de enero de 2014;1.001
Total Nacional;12 Galicia;36 Pontevedra;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;12 Galicia;36 Pontevedra;De Asia;Todas las edades;Total;1 de enero de 2014;1.560
Total Nacional;12 Galicia;36 Pontevedra;Arabia Saudí;Todas las edades;Total;1 de enero de 2014;0
Total Nacional;12 Galicia;36 Pontevedra;Bangladesh;Todas las edades;Total;1 de enero de 2014;74
Total Nacional;12 Galicia;36 Pontevedra;China;Todas las edades;Total;1 de enero de 2014;1.107
Total Nacional;12 Galicia;36 Pontevedra;Corea;Todas las edades;Total;1 de enero de 2014;10
Total Nacional;12 Galicia;36 Pontevedra;Filipinas;Todas las edades;Total;1 de enero de 2014;85
Total Nacional;12 Galicia;36 Pontevedra;India;Todas las edades;Total;1 de enero de 2014;19
Total Nacional;12 Galicia;36 Pontevedra;Indonesia;Todas las edades;Total;1 de enero de 2014;18
Total Nacional;12 Galicia;36 Pontevedra;Irán;Todas las edades;Total;1 de enero de 2014;11
Total Nacional;12 Galicia;36 Pontevedra;Iraq;Todas las edades;Total;1 de enero de 2014;7
Total Nacional;12 Galicia;36 Pontevedra;Israel;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;12 Galicia;36 Pontevedra;Japón;Todas las edades;Total;1 de enero de 2014;28
Total Nacional;12 Galicia;36 Pontevedra;Jordania;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;12 Galicia;36 Pontevedra;Kazajstán;Todas las edades;Total;1 de enero de 2014;2
Total Nacional;12 Galicia;36 Pontevedra;Líbano;Todas las edades;Total;1 de enero de 2014;8
Total Nacional;12 Galicia;36 Pontevedra;Nepal;Todas las edades;Total;1 de enero de 2014;4
Total Nacional;12 Galicia;36 Pontevedra;Pakistán;Todas las edades;Total;1 de enero de 2014;133
Total Nacional;12 Galicia;36 Pontevedra;Siria;Todas las edades;Total;1 de enero de 2014;12
Total Nacional;12 Galicia;36 Pontevedra;Tailandia;Todas las edades;Total;1 de enero de 2014;16
Total Nacional;12 Galicia;36 Pontevedra;Vietnam;Todas las edades;Total;1 de enero de 2014;7
Total Nacional;12 Galicia;36 Pontevedra;Resto de Nacionalidades Asiáticas;Todas las edades;Total;1 de enero de 2014;15
Total Nacional;12 Galicia;36 Pontevedra;De Oceanía;Todas las edades;Total;1 de enero de 2014;40
Total Nacional;12 Galicia;36 Pontevedra;Australia;Todas las edades;Total;1 de enero de 2014;14
Total Nacional;12 Galicia;36 Pontevedra;Nueva Zelanda;Todas las edades;Total;1 de enero de 2014;10
Total Nacional;12 Galicia;36 Pontevedra;Resto de Nacionalidades de Oceanía;Todas las edades;Total;1 de enero de 2014;16
Total Nacional;12 Galicia;36 Pontevedra;Apátridas;Todas las edades;Total;1 de enero de 2014;13
Total Nacional;13 Madrid, Comunidad de;;Extranjera;Todas las edades;Total;1 de enero de 2014;879.953
Total Nacional;13 Madrid, Comunidad de;;Europa (sin España);Todas las edades;Total;1 de enero de 2014;364.527
Total Nacional;13 Madrid, Comunidad de;;Alemania;Todas las edades;Total;1 de enero de 2014;8.355
Total Nacional;13 Madrid, Comunidad de;;Austria;Todas las edades;Total;1 de enero de 2014;811
Total Nacional;13 Madrid, Comunidad de;;Bélgica;Todas las edades;Total;1 de enero de 2014;1.538
Total Nacional;13 Madrid, Comunidad de;;Bulgaria;Todas las edades;Total;1 de enero de 2014;27.000
Total Nacional;13 Madrid, Comunidad de;;Chipre;Todas las edades;Total;1 de enero de 2014;50
Total Nacional;13 Madrid, Comunidad de;;Croacia;Todas las edades;Total;1 de enero de 2014;251
Total Nacional;13 Madrid, Comunidad de;;Dinamarca;Todas las edades;Total;1 de enero de 2014;510
Total Nacional;13 Madrid, Comunidad de;;Eslovenia;Todas las edades;Total;1 de enero de 2014;144
Total Nacional;13 Madrid, Comunidad de;;Estonia;Todas las edades;Total;1 de enero de 2014;127
Total Nacional;13 Madrid, Comunidad de;;Finlandia;Todas las edades;Total;1 de enero de 2014;497
Total Nacional;13 Madrid, Comunidad de;;Francia;Todas las edades;Total;1 de enero de 2014;13.772
Total Nacional;13 Madrid, Comunidad de;;Grecia;Todas las edades;Total;1 de enero de 2014;911
Total Nacional;13 Madrid, Comunidad de;;Hungría;Todas las edades;Total;1 de enero de 2014;775
Total Nacional;13 Madrid, Comunidad de;;Irlanda;Todas las edades;Total;1 de enero de 2014;1.500
Total Nacional;13 Madrid, Comunidad de;;Italia;Todas las edades;Total;1 de enero de 2014;24.759
Total Nacional;13 Madrid, Comunidad de;;Letonia;Todas las edades;Total;1 de enero de 2014;209
Total Nacional;13 Madrid, Comunidad de;;Lituania;Todas las edades;Total;1 de enero de 2014;470
Total Nacional;13 Madrid, Comunidad de;;Luxemburgo;Todas las edades;Total;1 de enero de 2014;21
Total Nacional;13 Madrid, Comunidad de;;Malta;Todas las edades;Total;1 de enero de 2014;24
Total Nacional;13 Madrid, Comunidad de;;Países Bajos;Todas las edades;Total;1 de enero de 2014;3.048
Total Nacional;13 Madrid, Comunidad de;;Polonia;Todas las edades;Total;1 de enero de 2014;21.043
Total Nacional;13 Madrid, Comunidad de;;Portugal;Todas las edades;Total;1 de enero de 2014;14.208
Total Nacional;13 Madrid, Comunidad de;;República Checa;Todas las edades;Total;1 de enero de 2014;549
Total Nacional;13 Madrid, Comunidad de;;República Eslovaca;Todas las edades;Total;1 de enero de 2014;423
Total Nacional;13 Madrid, Comunidad de;;Rumanía;Todas las edades;Total;1 de enero de 2014;199.491
Total Nacional;13 Madrid, Comunidad de;;Suecia;Todas las edades;Total;1 de enero de 2014;1.352
Total Nacional;13 Madrid, Comunidad de;;Albania;Todas las edades;Total;1 de enero de 2014;329
Total Nacional;13 Madrid, Comunidad de;;Andorra;Todas las edades;Total;1 de enero de 2014;26
Total Nacional;13 Madrid, Comunidad de;;Armenia;Todas las edades;Total;1 de enero de 2014;1.313
Total Nacional;13 Madrid, Comunidad de;;Belarús;Todas las edades;Total;1 de enero de 2014;452
Total Nacional;13 Madrid, Comunidad de;;Bosnia y Herzegovina;Todas las edades;Total;1 de enero de 2014;149
Total Nacional;13 Madrid, Comunidad de;;Georgia;Todas las edades;Total;1 de enero de 2014;1.338
Total Nacional;13 Madrid, Comunidad de;;Islandia;Todas las edades;Total;1 de enero de 2014;59
Total Nacional;13 Madrid, Comunidad de;;Liechtenstein;Todas las edades;Total;1 de enero de 2014;5
Total Nacional;13 Madrid, Comunidad de;;Macedonia del Norte;Todas las edades;Total;1 de enero de 2014;45
Total Nacional;13 Madrid, Comunidad de;;Moldavia;Todas las edades;Total;1 de enero de 2014;2.946
Total Nacional;13 Madrid, Comunidad de;;Noruega;Todas las edades;Total;1 de enero de 2014;291
Total Nacional;13 Madrid, Comunidad de;;Reino Unido;Todas las edades;Total;1 de enero de 2014;9.796
Total Nacional;13 Madrid, Comunidad de;;Rusia;Todas las edades;Total;1 de enero de 2014;4.219
Total Nacional;13 Madrid, Comunidad de;;Serbia;Todas las edades;Total;1 de enero de 2014;548
Total Nacional;13 Madrid, Comunidad de;;Serbia y Montenegro;Todas las edades;Total;1 de enero de 2014;""
Total Nacional;13 Madrid, Comunidad de;;Suiza;Todas las edades;Total;1 de enero de 2014;878
Total Nacional;13 Madrid, Comunidad de;;Turquía;Todas las edades;Total;1 de enero de 2014;744
Total Nacional;13 Madrid, Comunidad de;;Ucrania;Todas las edades;Total;1 de enero de 2014;19.520
Total Nacional;13 Madrid, Comunidad de;;Resto de Nacionalidades Europeas;Todas las edades;Total;1 de enero de 2014;31
Total Nacional;13 Madrid, Comunidad de;;De Africa;Todas las edades;Total;1 de enero de 2014;114.532
Total Nacional;13 Madrid, Comunidad de;;Angola;Todas las edades;Total;1 de enero de 2014;782
Total Nacional;13 Madrid, Comunidad de;;Argelia;Todas las edades;Total;1 de enero de 2014;1.849
Total Nacional;13 Madrid, Comunidad de;;Benin;Todas las edades;Total;1 de enero de 2014;48
Total Nacional;13 Madrid, Comunidad de;;Burkina Faso;Todas las edades;Total;1 de enero de 2014;90
Total Nacional;13 Madrid, Comunidad de;;Cabo Verde;Todas las edades;Total;1 de enero de 2014;1.058
Total Nacional;13 Madrid, Comunidad de;;Camerún;Todas las edades;Total;1 de enero de 2014;1.369
Total Nacional;13 Madrid, Comunidad de;;Congo;Todas las edades;Total;1 de enero de 2014;526
Total Nacional;13 Madrid, Comunidad de;;Costa de Marfil;Todas las edades;Total;1 de enero de 2014;604
Total Nacional;13 Madrid, Comunidad de;;Egipto;Todas las edades;Total;1 de enero de 2014;791
Total Nacional;13 Madrid, Comunidad de;;Etiopía;Todas las edades;Total;1 de enero de 2014;269
Total Nacional;13 Madrid, Comunidad de;;Gambia;Todas las edades;Total;1 de enero de 2014;268
Total Nacional;13 Madrid, Comunidad de;;Ghana;Todas las edades;Total;1 de enero de 2014;836
Total Nacional;13 Madrid, Comunidad de;;Guinea;Todas las edades;Total;1 de enero de 2014;1.477
Total Nacional;13 Madrid, Comunidad de;;Guinea Ecuatorial;Todas las edades;Total;1 de enero de 2014;5.438
Total Nacional;13 Madrid, Comunidad de;;Guinea-Bissau;Todas las edades;Total;1 de enero de 2014;999
Total Nacional;13 Madrid, Comunidad de;;Kenia;Todas las edades;Total;1 de enero de 2014;160
Total Nacional;13 Madrid, Comunidad de;;Liberia;Todas las edades;Total;1 de enero de 2014;70
Total Nacional;13 Madrid, Comunidad de;;Mali;Todas las edades;Total;1 de enero de 2014;1.760
Total Nacional;13 Madrid, Comunidad de;;Marruecos;Todas las edades;Total;1 de enero de 2014;81.191
Total Nacional;13 Madrid, Comunidad de;;Mauritania;Todas las edades;Total;1 de enero de 2014;413
Total Nacional;13 Madrid, Comunidad de;;Nigeria;Todas las edades;Total;1 de enero de 2014;9.409
Total Nacional;13 Madrid, Comunidad de;;República Democrática del Congo;Todas las edades;Total;1 de enero de 2014;361
Total Nacional;13 Madrid, Comunidad de;;Senegal;Todas las edades;Total;1 de enero de 2014;3.224
Total Nacional;13 Madrid, Comunidad de;;Sierra Leona;Todas las edades;Total;1 de enero de 2014;123
Total Nacional;13 Madrid, Comunidad de;;Sudáfrica;Todas las edades;Total;1 de enero de 2014;152
Total Nacional;13 Madrid, Comunidad de;;Togo;Todas las edades;Total;1 de enero de 2014;42
Total Nacional;13 Madrid, Comunidad de;;Túnez;Todas las edades;Total;1 de enero de 2014;360
Total Nacional;13 Madrid, Comunidad de;;Resto de Nacionalidades Africanas;Todas las edades;Total;1 de enero de 2014;863
Total Nacional;13 Madrid, Comunidad de;;De América;Todas las edades;Total;1 de enero de 2014;318.608
Total Nacional;13 Madrid, Comunidad de;;De Centro América y Caribe;Todas las edades;Total;1 de enero de 2014;55.688
Total Nacional;13 Madrid, Comunidad de;;Costa Rica;Todas las edades;Total;1 de enero de 2014;551
Total Nacional;13 Madrid, Comunidad de;;Cuba;Todas las edades;Total;1 de enero de 2014;8.907
Total Nacional;13 Madrid, Comunidad de;;Dominica;Todas las edades;Total;1 de enero de 2014;41
Total Nacional;13 Madrid, Comunidad de;;El Salvador;Todas las edades;Total;1 de enero de 2014;2.577
Total Nacional;13 Madrid, Comunidad de;;Guatemala;Todas las edades;Total;1 de enero de 2014;1.068
Total Nacional;13 Madrid, Comunidad de;;Honduras;Todas las edades;Total;1 de enero de 2014;8.514
Total Nacional;13 Madrid, Comunidad de;;Nicaragua;Todas las edades;Total;1 de enero de 2014;3.449
Total Nacional;13 Madrid, Comunidad de;;Panamá;Todas las edades;Total;1 de enero de 2014;608
Total Nacional;13 Madrid, Comunidad de;;República Dominicana;Todas las edades;Total;1 de enero de 2014;29.742
Total Nacional;13 Madrid, Comunidad de;;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2014;231
Total Nacional;13 Madrid, Comunidad de;;De América del Norte;Todas las edades;Total;1 de enero de 2014;17.448
Total Nacional;13 Madrid, Comunidad de;;Canadá;Todas las edades;Total;1 de enero de 2014;709
Total Nacional;13 Madrid, Comunidad de;;Estados Unidos de América;Todas las edades;Total;1 de enero de 2014;9.632
Total Nacional;13 Madrid, Comunidad de;;México;Todas las edades;Total;1 de enero de 2014;7.107
Total Nacional;13 Madrid, Comunidad de;;De Sudamérica;Todas las edades;Total;1 de enero de 2014;245.472
