Total Nacional;Comunidades y Ciudades Autónomas;Provincias;País de nacionalidad;Edad (hasta 100 y más);Sexo;Periodo;Total
Total Nacional;01 Andalucía;04 Almería;Etiopía;Todas las edades;Total;1 de enero de 2022;7
Total Nacional;01 Andalucía;04 Almería;Gambia;Todas las edades;Total;1 de enero de 2022;1.244
Total Nacional;01 Andalucía;04 Almería;Ghana;Todas las edades;Total;1 de enero de 2022;1.447
Total Nacional;01 Andalucía;04 Almería;Guinea;Todas las edades;Total;1 de enero de 2022;416
Total Nacional;01 Andalucía;04 Almería;Guinea Ecuatorial;Todas las edades;Total;1 de enero de 2022;228
Total Nacional;01 Andalucía;04 Almería;Guinea-Bissau;Todas las edades;Total;1 de enero de 2022;1.524
Total Nacional;01 Andalucía;04 Almería;Kenia;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;01 Andalucía;04 Almería;Liberia;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;01 Andalucía;04 Almería;Mali;Todas las edades;Total;1 de enero de 2022;3.885
Total Nacional;01 Andalucía;04 Almería;Marruecos;Todas las edades;Total;1 de enero de 2022;64.147
Total Nacional;01 Andalucía;04 Almería;Mauritania;Todas las edades;Total;1 de enero de 2022;862
Total Nacional;01 Andalucía;04 Almería;Nigeria;Todas las edades;Total;1 de enero de 2022;676
Total Nacional;01 Andalucía;04 Almería;República Democrática del Congo;Todas las edades;Total;1 de enero de 2022;1
Total Nacional;01 Andalucía;04 Almería;Senegal;Todas las edades;Total;1 de enero de 2022;7.280
Total Nacional;01 Andalucía;04 Almería;Sierra Leona;Todas las edades;Total;1 de enero de 2022;15
Total Nacional;01 Andalucía;04 Almería;Sudáfrica;Todas las edades;Total;1 de enero de 2022;12
Total Nacional;01 Andalucía;04 Almería;Togo;Todas las edades;Total;1 de enero de 2022;14
Total Nacional;01 Andalucía;04 Almería;Túnez;Todas las edades;Total;1 de enero de 2022;59
Total Nacional;01 Andalucía;04 Almería;Resto de Nacionalidades Africanas;Todas las edades;Total;1 de enero de 2022;26
Total Nacional;01 Andalucía;04 Almería;De América;Todas las edades;Total;1 de enero de 2022;16.005
Total Nacional;01 Andalucía;04 Almería;De Centro América y Caribe;Todas las edades;Total;1 de enero de 2022;1.851
Total Nacional;01 Andalucía;04 Almería;Costa Rica;Todas las edades;Total;1 de enero de 2022;25
Total Nacional;01 Andalucía;04 Almería;Cuba;Todas las edades;Total;1 de enero de 2022;356
Total Nacional;01 Andalucía;04 Almería;Dominica;Todas las edades;Total;1 de enero de 2022;3
Total Nacional;01 Andalucía;04 Almería;El Salvador;Todas las edades;Total;1 de enero de 2022;122
Total Nacional;01 Andalucía;04 Almería;Guatemala;Todas las edades;Total;1 de enero de 2022;37
Total Nacional;01 Andalucía;04 Almería;Honduras;Todas las edades;Total;1 de enero de 2022;424
Total Nacional;01 Andalucía;04 Almería;Nicaragua;Todas las edades;Total;1 de enero de 2022;437
Total Nacional;01 Andalucía;04 Almería;Panamá;Todas las edades;Total;1 de enero de 2022;18
Total Nacional;01 Andalucía;04 Almería;República Dominicana;Todas las edades;Total;1 de enero de 2022;411
Total Nacional;01 Andalucía;04 Almería;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2022;18
Total Nacional;01 Andalucía;04 Almería;De América del Norte;Todas las edades;Total;1 de enero de 2022;578
Total Nacional;01 Andalucía;04 Almería;Canadá;Todas las edades;Total;1 de enero de 2022;64
Total Nacional;01 Andalucía;04 Almería;Estados Unidos de América;Todas las edades;Total;1 de enero de 2022;302
Total Nacional;01 Andalucía;04 Almería;México;Todas las edades;Total;1 de enero de 2022;212
Total Nacional;01 Andalucía;04 Almería;De Sudamérica;Todas las edades;Total;1 de enero de 2022;13.576
Total Nacional;01 Andalucía;04 Almería;Argentina;Todas las edades;Total;1 de enero de 2022;1.873
Total Nacional;01 Andalucía;04 Almería;Bolivia;Todas las edades;Total;1 de enero de 2022;564
Total Nacional;01 Andalucía;04 Almería;Brasil;Todas las edades;Total;1 de enero de 2022;789
Total Nacional;01 Andalucía;04 Almería;Chile;Todas las edades;Total;1 de enero de 2022;225
Total Nacional;01 Andalucía;04 Almería;Colombia;Todas las edades;Total;1 de enero de 2022;3.656
Total Nacional;01 Andalucía;04 Almería;Ecuador;Todas las edades;Total;1 de enero de 2022;2.843
Total Nacional;01 Andalucía;04 Almería;Paraguay;Todas las edades;Total;1 de enero de 2022;263
Total Nacional;01 Andalucía;04 Almería;Perú;Todas las edades;Total;1 de enero de 2022;1.991
Total Nacional;01 Andalucía;04 Almería;Uruguay;Todas las edades;Total;1 de enero de 2022;122
Total Nacional;01 Andalucía;04 Almería;Venezuela;Todas las edades;Total;1 de enero de 2022;1.248
Total Nacional;01 Andalucía;04 Almería;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;01 Andalucía;04 Almería;De Asia;Todas las edades;Total;1 de enero de 2022;3.186
Total Nacional;01 Andalucía;04 Almería;Arabia Saudí;Todas las edades;Total;1 de enero de 2022;1
Total Nacional;01 Andalucía;04 Almería;Bangladesh;Todas las edades;Total;1 de enero de 2022;61
Total Nacional;01 Andalucía;04 Almería;China;Todas las edades;Total;1 de enero de 2022;1.232
Total Nacional;01 Andalucía;04 Almería;Corea;Todas las edades;Total;1 de enero de 2022;11
Total Nacional;01 Andalucía;04 Almería;Filipinas;Todas las edades;Total;1 de enero de 2022;33
Total Nacional;01 Andalucía;04 Almería;India;Todas las edades;Total;1 de enero de 2022;155
Total Nacional;01 Andalucía;04 Almería;Indonesia;Todas las edades;Total;1 de enero de 2022;12
Total Nacional;01 Andalucía;04 Almería;Irán;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;01 Andalucía;04 Almería;Iraq;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;01 Andalucía;04 Almería;Israel;Todas las edades;Total;1 de enero de 2022;10
Total Nacional;01 Andalucía;04 Almería;Japón;Todas las edades;Total;1 de enero de 2022;26
Total Nacional;01 Andalucía;04 Almería;Jordania;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;01 Andalucía;04 Almería;Kazajstán;Todas las edades;Total;1 de enero de 2022;13
Total Nacional;01 Andalucía;04 Almería;Líbano;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;01 Andalucía;04 Almería;Nepal;Todas las edades;Total;1 de enero de 2022;3
Total Nacional;01 Andalucía;04 Almería;Pakistán;Todas las edades;Total;1 de enero de 2022;1.393
Total Nacional;01 Andalucía;04 Almería;Siria;Todas las edades;Total;1 de enero de 2022;102
Total Nacional;01 Andalucía;04 Almería;Tailandia;Todas las edades;Total;1 de enero de 2022;31
Total Nacional;01 Andalucía;04 Almería;Vietnam;Todas las edades;Total;1 de enero de 2022;16
Total Nacional;01 Andalucía;04 Almería;Resto de Nacionalidades Asiáticas;Todas las edades;Total;1 de enero de 2022;65
Total Nacional;01 Andalucía;04 Almería;De Oceanía;Todas las edades;Total;1 de enero de 2022;44
Total Nacional;01 Andalucía;04 Almería;Australia;Todas las edades;Total;1 de enero de 2022;30
Total Nacional;01 Andalucía;04 Almería;Nueva Zelanda;Todas las edades;Total;1 de enero de 2022;11
Total Nacional;01 Andalucía;04 Almería;Resto de Nacionalidades de Oceanía;Todas las edades;Total;1 de enero de 2022;3
Total Nacional;01 Andalucía;04 Almería;Apátridas;Todas las edades;Total;1 de enero de 2022;38
Total Nacional;01 Andalucía;11 Cádiz;Extranjera;Todas las edades;Total;1 de enero de 2022;52.225
Total Nacional;01 Andalucía;11 Cádiz;Europa (sin España);Todas las edades;Total;1 de enero de 2022;20.880
Total Nacional;01 Andalucía;11 Cádiz;Alemania;Todas las edades;Total;1 de enero de 2022;1.977
Total Nacional;01 Andalucía;11 Cádiz;Austria;Todas las edades;Total;1 de enero de 2022;120
Total Nacional;01 Andalucía;11 Cádiz;Bélgica;Todas las edades;Total;1 de enero de 2022;453
Total Nacional;01 Andalucía;11 Cádiz;Bulgaria;Todas las edades;Total;1 de enero de 2022;247
Total Nacional;01 Andalucía;11 Cádiz;Chipre;Todas las edades;Total;1 de enero de 2022;7
Total Nacional;01 Andalucía;11 Cádiz;Croacia;Todas las edades;Total;1 de enero de 2022;28
Total Nacional;01 Andalucía;11 Cádiz;Dinamarca;Todas las edades;Total;1 de enero de 2022;131
Total Nacional;01 Andalucía;11 Cádiz;Eslovenia;Todas las edades;Total;1 de enero de 2022;28
Total Nacional;01 Andalucía;11 Cádiz;Estonia;Todas las edades;Total;1 de enero de 2022;46
Total Nacional;01 Andalucía;11 Cádiz;Finlandia;Todas las edades;Total;1 de enero de 2022;44
Total Nacional;01 Andalucía;11 Cádiz;Francia;Todas las edades;Total;1 de enero de 2022;1.295
Total Nacional;01 Andalucía;11 Cádiz;Grecia;Todas las edades;Total;1 de enero de 2022;68
Total Nacional;01 Andalucía;11 Cádiz;Hungría;Todas las edades;Total;1 de enero de 2022;217
Total Nacional;01 Andalucía;11 Cádiz;Irlanda;Todas las edades;Total;1 de enero de 2022;350
Total Nacional;01 Andalucía;11 Cádiz;Italia;Todas las edades;Total;1 de enero de 2022;2.459
Total Nacional;01 Andalucía;11 Cádiz;Letonia;Todas las edades;Total;1 de enero de 2022;69
Total Nacional;01 Andalucía;11 Cádiz;Lituania;Todas las edades;Total;1 de enero de 2022;145
Total Nacional;01 Andalucía;11 Cádiz;Luxemburgo;Todas las edades;Total;1 de enero de 2022;10
Total Nacional;01 Andalucía;11 Cádiz;Malta;Todas las edades;Total;1 de enero de 2022;24
Total Nacional;01 Andalucía;11 Cádiz;Países Bajos;Todas las edades;Total;1 de enero de 2022;573
Total Nacional;01 Andalucía;11 Cádiz;Polonia;Todas las edades;Total;1 de enero de 2022;492
Total Nacional;01 Andalucía;11 Cádiz;Portugal;Todas las edades;Total;1 de enero de 2022;925
Total Nacional;01 Andalucía;11 Cádiz;República Checa;Todas las edades;Total;1 de enero de 2022;127
Total Nacional;01 Andalucía;11 Cádiz;República Eslovaca;Todas las edades;Total;1 de enero de 2022;77
Total Nacional;01 Andalucía;11 Cádiz;Rumanía;Todas las edades;Total;1 de enero de 2022;2.325
Total Nacional;01 Andalucía;11 Cádiz;Suecia;Todas las edades;Total;1 de enero de 2022;136
Total Nacional;01 Andalucía;11 Cádiz;Albania;Todas las edades;Total;1 de enero de 2022;22
Total Nacional;01 Andalucía;11 Cádiz;Andorra;Todas las edades;Total;1 de enero de 2022;1
Total Nacional;01 Andalucía;11 Cádiz;Armenia;Todas las edades;Total;1 de enero de 2022;13
Total Nacional;01 Andalucía;11 Cádiz;Belarús;Todas las edades;Total;1 de enero de 2022;30
Total Nacional;01 Andalucía;11 Cádiz;Bosnia y Herzegovina;Todas las edades;Total;1 de enero de 2022;13
Total Nacional;01 Andalucía;11 Cádiz;Georgia;Todas las edades;Total;1 de enero de 2022;27
Total Nacional;01 Andalucía;11 Cádiz;Islandia;Todas las edades;Total;1 de enero de 2022;3
Total Nacional;01 Andalucía;11 Cádiz;Liechtenstein;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;01 Andalucía;11 Cádiz;Macedonia del Norte;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;01 Andalucía;11 Cádiz;Moldavia;Todas las edades;Total;1 de enero de 2022;35
Total Nacional;01 Andalucía;11 Cádiz;Noruega;Todas las edades;Total;1 de enero de 2022;111
Total Nacional;01 Andalucía;11 Cádiz;Reino Unido;Todas las edades;Total;1 de enero de 2022;6.818
Total Nacional;01 Andalucía;11 Cádiz;Rusia;Todas las edades;Total;1 de enero de 2022;511
Total Nacional;01 Andalucía;11 Cádiz;Serbia;Todas las edades;Total;1 de enero de 2022;46
Total Nacional;01 Andalucía;11 Cádiz;Serbia y Montenegro;Todas las edades;Total;1 de enero de 2022;
Total Nacional;01 Andalucía;11 Cádiz;Suiza;Todas las edades;Total;1 de enero de 2022;231
Total Nacional;01 Andalucía;11 Cádiz;Turquía;Todas las edades;Total;1 de enero de 2022;47
Total Nacional;01 Andalucía;11 Cádiz;Ucrania;Todas las edades;Total;1 de enero de 2022;595
Total Nacional;01 Andalucía;11 Cádiz;Resto de Nacionalidades Europeas;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;01 Andalucía;11 Cádiz;De Africa;Todas las edades;Total;1 de enero de 2022;14.727
Total Nacional;01 Andalucía;11 Cádiz;Angola;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;01 Andalucía;11 Cádiz;Argelia;Todas las edades;Total;1 de enero de 2022;396
Total Nacional;01 Andalucía;11 Cádiz;Benin;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;01 Andalucía;11 Cádiz;Burkina Faso;Todas las edades;Total;1 de enero de 2022;13
Total Nacional;01 Andalucía;11 Cádiz;Cabo Verde;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;01 Andalucía;11 Cádiz;Camerún;Todas las edades;Total;1 de enero de 2022;35
Total Nacional;01 Andalucía;11 Cádiz;Congo;Todas las edades;Total;1 de enero de 2022;5
Total Nacional;01 Andalucía;11 Cádiz;Costa de Marfil;Todas las edades;Total;1 de enero de 2022;50
Total Nacional;01 Andalucía;11 Cádiz;Egipto;Todas las edades;Total;1 de enero de 2022;20
Total Nacional;01 Andalucía;11 Cádiz;Etiopía;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;01 Andalucía;11 Cádiz;Gambia;Todas las edades;Total;1 de enero de 2022;49
Total Nacional;01 Andalucía;11 Cádiz;Ghana;Todas las edades;Total;1 de enero de 2022;26
Total Nacional;01 Andalucía;11 Cádiz;Guinea;Todas las edades;Total;1 de enero de 2022;80
Total Nacional;01 Andalucía;11 Cádiz;Guinea Ecuatorial;Todas las edades;Total;1 de enero de 2022;23
Total Nacional;01 Andalucía;11 Cádiz;Guinea-Bissau;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;01 Andalucía;11 Cádiz;Kenia;Todas las edades;Total;1 de enero de 2022;52
Total Nacional;01 Andalucía;11 Cádiz;Liberia;Todas las edades;Total;1 de enero de 2022;4
Total Nacional;01 Andalucía;11 Cádiz;Mali;Todas las edades;Total;1 de enero de 2022;109
Total Nacional;01 Andalucía;11 Cádiz;Marruecos;Todas las edades;Total;1 de enero de 2022;12.407
Total Nacional;01 Andalucía;11 Cádiz;Mauritania;Todas las edades;Total;1 de enero de 2022;163
Total Nacional;01 Andalucía;11 Cádiz;Nigeria;Todas las edades;Total;1 de enero de 2022;190
Total Nacional;01 Andalucía;11 Cádiz;República Democrática del Congo;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;01 Andalucía;11 Cádiz;Senegal;Todas las edades;Total;1 de enero de 2022;947
Total Nacional;01 Andalucía;11 Cádiz;Sierra Leona;Todas las edades;Total;1 de enero de 2022;2
Total Nacional;01 Andalucía;11 Cádiz;Sudáfrica;Todas las edades;Total;1 de enero de 2022;29
Total Nacional;01 Andalucía;11 Cádiz;Togo;Todas las edades;Total;1 de enero de 2022;3
Total Nacional;01 Andalucía;11 Cádiz;Túnez;Todas las edades;Total;1 de enero de 2022;53
Total Nacional;01 Andalucía;11 Cádiz;Resto de Nacionalidades Africanas;Todas las edades;Total;1 de enero de 2022;48
Total Nacional;01 Andalucía;11 Cádiz;De América;Todas las edades;Total;1 de enero de 2022;12.737
Total Nacional;01 Andalucía;11 Cádiz;De Centro América y Caribe;Todas las edades;Total;1 de enero de 2022;2.856
Total Nacional;01 Andalucía;11 Cádiz;Costa Rica;Todas las edades;Total;1 de enero de 2022;43
Total Nacional;01 Andalucía;11 Cádiz;Cuba;Todas las edades;Total;1 de enero de 2022;549
Total Nacional;01 Andalucía;11 Cádiz;Dominica;Todas las edades;Total;1 de enero de 2022;6
Total Nacional;01 Andalucía;11 Cádiz;El Salvador;Todas las edades;Total;1 de enero de 2022;200
Total Nacional;01 Andalucía;11 Cádiz;Guatemala;Todas las edades;Total;1 de enero de 2022;63
Total Nacional;01 Andalucía;11 Cádiz;Honduras;Todas las edades;Total;1 de enero de 2022;1.047
Total Nacional;01 Andalucía;11 Cádiz;Nicaragua;Todas las edades;Total;1 de enero de 2022;383
Total Nacional;01 Andalucía;11 Cádiz;Panamá;Todas las edades;Total;1 de enero de 2022;37
Total Nacional;01 Andalucía;11 Cádiz;República Dominicana;Todas las edades;Total;1 de enero de 2022;513
Total Nacional;01 Andalucía;11 Cádiz;Resto de Nacionalidades de América Central y Caribe;Todas las edades;Total;1 de enero de 2022;15
Total Nacional;01 Andalucía;11 Cádiz;De América del Norte;Todas las edades;Total;1 de enero de 2022;2.128
Total Nacional;01 Andalucía;11 Cádiz;Canadá;Todas las edades;Total;1 de enero de 2022;78
Total Nacional;01 Andalucía;11 Cádiz;Estados Unidos de América;Todas las edades;Total;1 de enero de 2022;1.685
Total Nacional;01 Andalucía;11 Cádiz;México;Todas las edades;Total;1 de enero de 2022;365
Total Nacional;01 Andalucía;11 Cádiz;De Sudamérica;Todas las edades;Total;1 de enero de 2022;7.753
Total Nacional;01 Andalucía;11 Cádiz;Argentina;Todas las edades;Total;1 de enero de 2022;1.054
Total Nacional;01 Andalucía;11 Cádiz;Bolivia;Todas las edades;Total;1 de enero de 2022;956
Total Nacional;01 Andalucía;11 Cádiz;Brasil;Todas las edades;Total;1 de enero de 2022;936
Total Nacional;01 Andalucía;11 Cádiz;Chile;Todas las edades;Total;1 de enero de 2022;180
Total Nacional;01 Andalucía;11 Cádiz;Colombia;Todas las edades;Total;1 de enero de 2022;2.038
Total Nacional;01 Andalucía;11 Cádiz;Ecuador;Todas las edades;Total;1 de enero de 2022;226
Total Nacional;01 Andalucía;11 Cádiz;Paraguay;Todas las edades;Total;1 de enero de 2022;496
Total Nacional;01 Andalucía;11 Cádiz;Perú;Todas las edades;Total;1 de enero de 2022;629
Total Nacional;01 Andalucía;11 Cádiz;Uruguay;Todas las edades;Total;1 de enero de 2022;144
Total Nacional;01 Andalucía;11 Cádiz;Venezuela;Todas las edades;Total;1 de enero de 2022;1.094
Total Nacional;01 Andalucía;11 Cádiz;Resto de Nacionalidades de América del Sur;Todas las edades;Total;1 de enero de 2022;0
Total Nacional;01 Andalucía;11 Cádiz;De Asia;Todas las edades;Total;1 de enero de 2022;3.731
Total Nacional;01 Andalucía;11 Cádiz;Arabia Saudí;Todas las edades;Total;1 de enero de 2022;178
Total Nacional;01 Andalucía;11 Cádiz;Bangladesh;Todas las edades;Total;1 de enero de 2022;49
Total Nacional;01 Andalucía;11 Cádiz;China;Todas las edades;Total;1 de enero de 2022;2.195
Total Nacional;01 Andalucía;11 Cádiz;Corea;Todas las edades;Total;1 de enero de 2022;14
Total Nacional;01 Andalucía;11 Cádiz;Filipinas;Todas las edades;Total;1 de enero de 2022;228
Total Nacional;01 Andalucía;11 Cádiz;India;Todas las edades;Total;1 de enero de 2022;279
